日付,カテゴリ,小項目,金額,場所,商品名・メモ
2025-05-24,外食費,To Go,394,セイコーマート,おにぎりなど
2025-05-25,食品,お菓子類,438,ロピア,お菓子
2025-05-25,食品,葉物・生鮮野菜,397,ロピア,ピーマン
2025-05-25,食品,根菜,393,ロピア,ジャガイモ
2025-05-25,食品,葉物・生鮮野菜,517,ロピア,ミニトマト
2025-05-25,食品,葉物・生鮮野菜,174,ロピア,きゅうり
2025-05-25,食品,お菓子類,207,ロピア,プリン
2025-05-25,食品,葉物・生鮮野菜,110,ロピア,ズッキーニ
2025-05-25,食品,肉類,1219,ロピア,豚肩ロースブロック
2025-05-25,食品,肉類,586,ロピア,しゃぶしゃぶ肉
2025-05-25,食品,肉類,638,ロピア,しゃぶしゃぶ肉
2025-05-25,食品,肉類,661,ロピア,しゃぶしゃぶ肉
2025-05-25,食品,肉類,750,ロピア,手羽先
2025-05-25,食品,肉類,1215,ロピア,鶏もも肉
2025-05-25,食品,野菜その他,306,ロピア,マッシュルーム
2025-05-25,食品,ドリンク,165,ロピア,豆乳
2025-05-25,食品,ドリンク,218,ロピア,生クリーム
2025-05-25,食品,お菓子類,438,ロピア,チーズケーキ
2025-05-25,食品,野菜その他,119,ロピア,エリンギ
2025-05-25,食品,葉物・生鮮野菜,108,ロピア,グリーンリーフ
2025-05-25,食品,ドリンク,429,ロピア,ビール
2025-05-25,食品,ドリンク,137,ロピア,檸檬堂
2025-05-25,食品,ドリンク,118,ロピア,チューハイ
2025-05-26,外食費,外食,1820,丸亀製麺,丸亀製麺
2025-05-26,食品,たまご,655,ブランデ,卵
2025-05-26,食品,たまご,327,ブランデ,卵
2025-05-26,食品,肉類,1406,ブランデ,牛ももブロック
2025-05-26,食品,魚類・貝類,842,ブランデ,銀鮭
2025-05-26,食品,葉物・生鮮野菜,217,ブランデ,レッドキャベツ
2025-05-26,食品,お菓子類,327,ブランデ,シュークリーム
2025-05-26,食品,パン,528,ブランデ,クロワッサン食パン
2025-05-26,食品,お菓子類,239,ブランデ,プリン
2025-05-23,外食費,外食,3580,サイゼリア,サイゼリア
2025-05-30,外食費,To Go,599,セブン,コーヒー、お菓子など
2025-05-30,レジャー,おでかけ,3480,カラオケ,カラオケ
2025-05-31,美容,美容その他,1598,イオン,サプリ
2025-05-31,美容,コスメ,4293,イオン,パウダー、リップ
2025-05-31,食品,たまご,655,イオン,たまご
2025-05-31,食品,葉物・生鮮野菜,140,イオン,キャベツ
2025-05-31,食品,パン,217,イオン,食パン
2025-06-01,ローン,ローン住居,110000,イオン銀行,ローン
2025-06-01,レジャー,趣味,3300,楽天銀行,アッティーボ（ジム）
2025-06-01,保険,保険その他,5382,哲太楽天銀行,ネオファースト生命
2025-06-01,保険,哲太メットライフ,5797,奈月楽天銀行,哲太メットライフ
2025-06-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2025-06-01,光熱費,電気,6101,楽天カード,東京電力
2025-06-01,光熱費,ガス,8957,楽天カード,東京ガス
2025-06-01,通信費,通信,687,楽天カード,ソネット
2025-06-01,通信費,通信,5390,楽天カード,ソネット
2025-06-01,通信費,ケータイ,3500,楽天カード,楽天モバイル
2025-06-01,通信費,ケータイ,3500,哲太カード,楽天モバイル
2025-06-01,レジャー,レジャーその他,1490,Netflix,Netflix
2025-06-01,経費,tetta,3986,tetta社用ケータイ,哲太社用ケータイ
2025-06-01,経費,tetta,1200,て,哲太経費
2025-06-01,経費,tetta,1496,Googleアプリ,哲太経費
2025-06-01,経費,natsuki,130,Applecombill,ギガ
2025-06-01,レジャー,趣味,16480,楽天銀行,Lava(奈月)
2025-06-08,経費,tetta,1080,Apple,Apple Music　住友カード
2025-06-29,経費,tetta,600,amazon,アマプラ　サブスク　住友カード
2025-06-29,経費,tetta,1496,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．
2025-06-19,経費,tetta,400,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-06-19,経費,tetta,200,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-06-01,経費,natsuki,1990,法人クレカ,GoogleWorkspace
2025-06-01,経費,natsuki,4378,楽天・家族カード,マネーフォワードクラウド	月額
2025-06-01,レジャー,おでかけ,1200,法人クレカ,駐車場
2025-06-01,外食費,外食,4158,法人クレカ,銀座中華
2025-06-01,美容,エステ,9500,法人クレカ,エステ（開発取材費）
2025-06-01,経費,natsuki,24300,東京インテリア,椅子
2025-06-01,経費,natsuki,21599,法人クレカ,デスク
2025-06-01,経費,natsuki,26150,法人クレカ,モニター
2025-06-01,外食費,To Go,330,法人クレカ,ミスド作業
2025-06-01,外食費,To Go,1296,法人クレカ,お弁当取材時ランチ代
2025-06-01,経費,natsuki,157449,法人クレカ,PC
2025-06-20,外食費,外食,3570,法人クレカ,柏（打ち合わせ）
2025-06-22,美容,エステ,84000,法人クレカ,エステ（開発取材費）
2025-06-17,外食費,外食,4160,スシロー,スシロー(打ち合わせ)
2025-06-21,外食費,外食,3000,法人クレカ,クアアイナ（打ち合わせ）
2025-06-24,経費,natsuki,11800,楽天・家族カード,Canva(年間)
2025-06-28,外食費,To Go,6344,法人クレカ,大丸、八重洲ミッドタウン（打ち合わせ）
2025-06-29,外食費,外食,3445,法人クレカ,ひたちなか（カフェ作業）
2025-06-29,外食費,外食,2220,現金,友部SA（打ち合わせ）
2025-06-29,外食費,To Go,968,スタバ,打ち合わせ
2025-06-29,経費,natsuki,3016,法人クレカ,Claud
2025-06-07,美容,エステ,13000,法人クレカ,エステ（開発取材費）
2025-06-01,食品,野菜その他,220,イオン,バナナ
2025-06-01,食品,葉物・生鮮野菜,140,イオン,ケール
2025-06-01,食品,葉物・生鮮野菜,272,イオン,ミニトマト
2025-06-01,外食費,To Go,880,はなまるうどん,はなまるうどん
2025-06-03,外食費,To Go,217,ブランデ,サラダ
2025-06-03,食品,魚類・貝類,605,ブランデ,鮮魚
2025-06-03,食品,魚類・貝類,1059,ブランデ,鮭
2025-06-03,外食費,To Go,217,ブランデ,サラダ
2025-06-03,外食費,To Go,437,ブランデ,アジフライ
2025-06-03,外食費,To Go,325,ブランデ,ヒレカツ
2025-06-03,外食費,To Go,437,ブランデ,ヒレカツ
2025-06-03,外食費,To Go,272,ブランデ,おにぎり
2025-06-03,食品,お菓子類,140,ブランデ,プリン
2025-06-03,食品,お菓子類,327,ブランデ,プリン
2025-06-03,食品,お菓子類,97,ブランデ,シュークリーム
2025-06-03,食品,パン,518,ブランデ,クロワッサン
2025-06-03,外食費,To Go,162,ブランデ,コーヒー
2025-06-07,日用品,キッチン用品,4180,東京インテリア,お皿
2025-06-07,食品,葉物・生鮮野菜,283,ロピア,長ネギ
2025-06-07,食品,葉物・生鮮野菜,141,ロピア,レタス
2025-06-07,食品,野菜その他,297,ロピア,マッシュルーム
2025-06-07,食品,葉物・生鮮野菜,522,ロピア,ミニトマト
2025-06-07,食品,肉類,1086,ロピア,豚肩ロースブロック
2025-06-07,食品,野菜その他,218,ロピア,しめじ
2025-06-07,食品,野菜その他,218,ロピア,舞茸
2025-06-07,食品,野菜その他,141,ロピア,エリンギ
2025-06-07,食品,野菜その他,217,ロピア,えのき
2025-06-07,食品,肉類,844,ロピア,ささみ
2025-06-07,食品,調味料,195,カスミ,ドレッシング
2025-06-07,外食費,To Go,184,カスミ,サラダ
2025-06-07,食品,お菓子類,327,カスミ,プリン
2025-06-07,食品,葉物・生鮮野菜,250,カスミ,きゅうり
2025-06-07,食品,ドリンク,184,カスミ,チューハイ
2025-06-07,食品,ドリンク,184,カスミ,チューハイ
2025-06-07,食品,ドリンク,140,カスミ,チューハイ
2025-06-07,食品,ドリンク,283,カスミ,ビール
2025-06-07,食品,お菓子類,349,カスミ,おかき
2025-06-07,食品,野菜その他,215,カスミ,サラダ豆
2025-06-07,外食費,To Go,327,カスミ,ポテサラ
2025-06-07,食品,根菜,272,カスミ,山芋
2025-06-07,食品,お菓子類,105,カスミ,チーズケーキ
2025-06-07,食品,葉物・生鮮野菜,195,カスミ,アボカド
2025-06-07,食品,葉物・生鮮野菜,107,カスミ,オクラ
2025-06-07,食品,お菓子類,290,カスミ,チョコケーキ
2025-06-07,食品,魚類・貝類,842,カスミ,刺身
2025-06-08,日用品,キッチン用品,330,セリア,袋など
2025-06-08,食品,調味料,284,北海道うまいもの,チーズおかか
2025-06-08,食品,魚類加工品,506,北海道うまいもの,わかめ
2025-06-08,食品,お菓子類,712,北海道うまいもの,三方六
2025-06-08,食品,麺類,390,ロピア,冷凍讃岐うどん
2025-06-08,食品,葉物・生鮮野菜,108,ロピア,レタス
2025-06-08,食品,葉物・生鮮野菜,110,ロピア,ズッキーニ
2025-06-08,食品,魚類・貝類,613,ロピア,カツオたたき
2025-06-08,外食費,To Go,1529,ロピア,海鮮巻き
2025-06-08,食品,麺類,701,ロピア,そうめん
2025-06-08,食品,肉類,1555,ロピア,鶏もも肉
2025-06-09,食品,たまご,1148,ヤオコー,たまご
2025-06-09,食品,豆腐・納豆類,108,ヤオコー,豆腐
2025-06-09,食品,魚類・貝類,547,ヤオコー,えび
2025-06-09,外食費,To Go,209,ヤオコー,巻き寿司
2025-06-09,食品,調味料,261,ヤオコー,ドレッシング
2025-06-12,外食費,外食,3630,うおベイ,うおベイ
2025-06-12,外食費,To Go,138,ローソン,シュークリーム
2025-06-12,外食費,To Go,360,マクド,コーヒー
2025-06-08,日用品,美容関連用品,858,クリエイト,洗顔
2025-06-14,食品,お菓子類,756,松屋,モロゾフのプリン
2025-06-14,外食費,To Go,1328,松屋,炭火焼きとり
2025-06-13,食品,たまご,1148,ヤオコー,たまご
2025-06-13,食品,葉物・生鮮野菜,308,ヤオコー,きゅうり
2025-06-13,食品,豆腐・納豆類,108,ヤオコー,豆腐
2025-06-13,食品,レトルト類・冷凍食品,327,ヤオコー,ミートボール
2025-06-13,食品,豆腐・納豆類,129,ヤオコー,なっとう
2025-06-13,食品,お菓子類,360,ヤオコー,おかき
2025-06-13,食品,ドリンク,239,ヤオコー,コーヒーベース
2025-06-13,食品,野菜その他,151,ヤオコー,こんにゃく
2025-06-13,食品,根菜,324,ヤオコー,長芋
2025-06-13,食品,根菜,217,ヤオコー,にんじん
2025-06-13,食品,レトルト類・冷凍食品,393,ヤオコー,肉焼売
2025-06-13,食品,魚類・貝類,449,ヤオコー,イカそうめん
2025-06-15,日用品,美容関連用品,1099,アエナ,日焼け止め
2025-06-15,外食費,To Go,324,ブランデ,コーヒー
2025-06-15,食品,調味料,415,ブランデ,牡蠣醤油
2025-06-15,食品,根菜,217,ブランデ,ビーツ
2025-06-15,食品,調味料,748,ブランデ,火鍋の元
2025-06-15,食品,ドリンク,393,ブランデ,ビール
2025-06-15,食品,調味料,1372,ブランデ,オリーブオイル
2025-06-15,食品,魚類・貝類,776,ブランデ,銀鮭
2025-06-15,食品,魚類・貝類,733,ブランデ,銀鮭
2025-06-15,食品,お菓子類,327,ブランデ,フルーツタルト
2025-06-15,食品,お菓子類,327,ブランデ,チョコバナナタルト
2025-06-17,食品,魚類加工品,242,ワクワク広場,キクラゲ
2025-06-17,食品,葉物・生鮮野菜,264,ワクワク広場,キャベツ
2025-06-17,食品,葉物・生鮮野菜,547,ワクワク広場,ミニトマト
2025-06-17,食品,葉物・生鮮野菜,327,ワクワク広場,ミニトマト
2025-06-17,食品,麺類,200,ロピア,焼きそば
2025-06-17,食品,豆腐・納豆類,125,ロピア,納豆
2025-06-17,食品,魚類・貝類,576,ロピア,しらす
2025-06-17,食品,お菓子類,328,ロピア,お菓子
2025-06-17,食品,食品その他,217,ロピア,こんにゃく
2025-06-17,食品,牛乳・乳製品,218,ロピア,チーズ
2025-06-17,食品,肉類,809,ロピア,豚しゃぶしゃぶ肉
2025-06-17,食品,肉類,542,ロピア,手羽先
2025-06-17,食品,肉類,755,ロピア,鶏胸肉
2025-06-17,食品,ドリンク,137,ロピア,チューハイ
2025-06-17,食品,ドリンク,185,ロピア,チューハイ
2025-06-17,食品,ドリンク,291,ロピア,ビール
2025-06-17,食品,ドリンク,291,ロピア,ビール
2025-06-17,食品,ドリンク,137,ロピア,チューハイ
2025-06-17,食品,ドリンク,185,ロピア,チューハイ
2025-06-21,ガソリン・ETC,ETC,150,有料道路,有料道路
2025-06-21,食品,お菓子類,327,イオン,お菓子
2025-06-21,食品,魚類・貝類,437,イオン,イカ
2025-06-21,食品,魚類加工品,327,イオン,チャンジャ
2025-06-21,外食費,To Go,62,マルエツ,お茶
2025-06-21,食品,お菓子類,649,成城石井,納豆巾着
2025-06-21,食品,お菓子類,407,成城石井,チーズドック
2025-06-21,食品,たまご,198,成城石井,卵
2025-06-21,食品,お菓子類,979,成城石井,ミックスナッツ
2025-06-21,食品,お菓子類,394,成城石井,モーモーチャーチャー
2025-06-21,食品,ドリンク,1485,成城石井,インスタントコーヒー
2025-06-21,食品,調味料,636,成城石井,アガペシロップ
2025-06-21,食品,調味料,757,成城石井,千鳥酢
2025-06-22,日用品,日用品その他,2860,生活の木,精油
2025-06-22,外食費,To Go,939,そごう,サンドイッチ
2025-06-22,外食費,To Go,658,そごう,パン
2025-06-22,食品,葉物・生鮮野菜,217,ブランデ,ほうれん草
2025-06-22,食品,たまご,327,ブランデ,たまご
2025-06-22,食品,たまご,327,ブランデ,たまご
2025-06-22,食品,葉物・生鮮野菜,217,ブランデ,レタス
2025-06-22,食品,魚類・貝類,851,ブランデ,鮭
2025-06-22,外食費,To Go,283,ブランデ,ごぼうサラダ
2025-06-22,食品,根菜,132,ブランデ,大根
2025-06-22,食品,お菓子類,140,ブランデ,シュークリーム
2025-06-22,外食費,To Go,2739,ブランデ,お寿司
2025-07-01,ローン,ローン住居,110000,イオン銀行,ローン
2025-07-01,レジャー,趣味,3300,楽天銀行,アッティーボ（ジム）
2025-07-01,保険,保険その他,5382,哲太楽天銀行,ネオファースト生命
2025-07-01,保険,哲太メットライフ,5797,奈月楽天銀行,哲太メットライフ
2025-07-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2025-07-01,光熱費,下水道,3168,コンビニ,下水道（2ヶ月毎）
2025-07-01,光熱費,水道,4860,りそな銀行,水道局（2ヶ月毎）
2025-07-01,光熱費,電気,11078,楽天カード,東京電力
2025-07-01,光熱費,ガス,6323,楽天カード,東京ガス
2025-07-01,通信費,通信,1188,楽天カード,ビックローブ
2025-07-01,通信費,通信,5390,楽天カード,ソネット
2025-07-01,通信費,ケータイ,3500,楽天カード,楽天モバイル
2025-07-01,通信費,ケータイ,3500,哲太カード,楽天モバイル
2025-07-01,レジャー,レジャーその他,1490,Netflix,Netflix
2025-07-01,経費,tetta,3986,tetta社用ケータイ,哲太社用ケータイ
2025-07-01,経費,tetta,1200,て,哲太経費
2025-07-01,経費,tetta,1496,Googleアプリ,哲太経費
2025-07-01,経費,natsuki,130,Applecombill,ギガ
2025-07-01,レジャー,趣味,16480,楽天銀行,Lava(奈月)
2025-07-08,経費,tetta,1080,Apple,Apple Music　住友カード
2025-07-29,経費,tetta,600,amazon,アマプラ　サブスク　住友カード
2025-07-29,経費,tetta,1496,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．
2025-07-19,経費,tetta,400,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-07-19,経費,tetta,200,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-07-16,経費,natsuki,1990,法人クレカ,GoogleWorkspace
2025-07-16,経費,natsuki,17000,法人クレカ,claude
2025-07-16,経費,natsuki,4378,楽天・家族カード,マネーフォワードクラウド	月額
2025-07-04,外食費,外食,3883,コナズ珈琲,開発相談
2025-07-05,外食費,外食,1287,スタバ,カフェ作業
2025-07-12,レジャー,旅行,31449,新潟出張,ホテル、取材、駐車場、食費など
2025-07-12,レジャー,旅行,28940,大阪出張,飛行機
2025-07-20,美容,エステ,8000,エステ,取材代
2025-07-02,外食費,外食,4235,はなぜん,開発相談
2025-07-20,外食費,外食,440,サンマルク,雑費作業代
2025-07-20,外食費,外食,6390,とんきゅう,開発相談
2025-07-26,外食費,外食,3280,びっくりドンキー,開発相談
2025-07-27,外食費,外食,6450,成田ジンギスカン,開発相談
2025-07-02,食品,魚類加工品,185,ヤオコー,塩昆布
2025-07-02,食品,調味料,383,ヤオコー,バジル
2025-07-02,食品,調味料,361,ヤオコー,ジェノベーゼソース
2025-07-02,食品,調味料,240,ヤオコー,ごまドレッシング
2025-07-02,食品,お菓子類,328,ヤオコー,プルーン
2025-07-02,食品,野菜その他,152,ヤオコー,こんにゃく
2025-07-02,食品,調味料,498,カルディ,レモン汁
2025-07-02,食品,調味料,861,カルディ,タヒン
2025-07-02,食品,調味料,321,カルディ,ジャークスパイス
2025-07-02,食品,調味料,602,カルディ,ディジョンマスタード
2025-07-02,外食費,To Go,820,ファミマ,お茶、コーヒー
2025-07-02,食品,魚類加工品,432,高島屋,焼き海苔
2025-07-02,外食費,To Go,1252,高島屋,お惣菜
2025-07-02,外食費,To Go,587,高島屋,お惣菜
2025-07-02,食品,お菓子類,1015,高島屋,お菓子
2025-07-05,外食費,To Go,138,流山SC,お茶
2025-07-05,食品,調味料,407,流山SC,アンチョビペース
2025-07-05,食品,お菓子類,799,流山SC,ヘルシーお菓子
2025-07-05,食品,お菓子類,1404,流山SC,紀伊國屋お菓子、かき氷シロップ
2025-07-05,外食費,To Go,760,流山SC,アイス
2025-07-05,食品,お菓子類,1350,流山SC,バームクーヘン
2025-07-05,外食費,To Go,330,流山SC,お惣菜
2025-07-05,食品,葉物・生鮮野菜,260,流山SC,長ネギ
2025-07-05,食品,葉物・生鮮野菜,321,流山SC,レタス
2025-07-05,食品,葉物・生鮮野菜,406,流山SC,ミニトマト
2025-07-05,食品,野菜その他,304,流山SC,とうもろこし
2025-07-05,食品,魚類加工品,429,流山SC,海苔
2025-07-05,食品,葉物・生鮮野菜,154,流山SC,キャベツ
2025-07-05,食品,葉物・生鮮野菜,176,流山SC,キャベツ
2025-07-05,食品,葉物・生鮮野菜,165,流山SC,パプリカ
2025-07-05,外食費,外食,7900,お寿司やさん,お寿司
2025-07-05,医療費,診察料,1620,胃腸科,奈月胃腸科
2025-07-05,家具・家電,家具,173000,家具屋さん,ベット（マットレス）
2025-07-08,美容,スキンケア,22550,ポーラ,ポーラBA
2025-07-10,美容,スキンケア,17600,SK2,SK2クリーム
2025-07-06,レジャー,おでかけ,1040,友部SA,パン屋さん
2025-07-06,レジャー,おでかけ,600,いわきららみゅう,生わかめ
2025-07-06,レジャー,おでかけ,640,いわきららみゅう,かまぼこ
2025-07-06,レジャー,おでかけ,4900,いわき,居酒屋さん
2025-07-06,レジャー,おでかけ,350,イオン,入浴剤
2025-07-06,レジャー,おでかけ,1017,スタバ,コーヒー
2025-07-06,レジャー,おでかけ,430,イオン,ジェラート
2025-07-06,レジャー,おでかけ,945,イオン,エキソンパイ
2025-07-06,食品,お菓子類,196,イオン,飴ちゃん
2025-07-06,食品,お菓子類,229,イオン,飴ちゃん
2025-07-06,食品,お菓子類,163,イオン,ガム
2025-07-06,食品,調味料,548,イオン,ごま油
2025-07-07,日用品,日用品その他,770,ダイソー,ポリ袋、ハンガーなど
2025-07-07,日用品,衛生用品,4723,マツキヨ,わきコロなど
2025-07-07,日用品,日用品その他,6,ヤオコー,レジ袋
2025-07-07,食品,牛乳・乳製品,416,ヤオコー,モッツァレラ
2025-07-07,食品,豆腐・納豆類,141,ヤオコー,納豆
2025-07-07,食品,肉類,900,ヤオコー,鶏もも肉
2025-07-07,食品,肉類,570,ヤオコー,豚こま
2025-07-07,食品,肉類,612,ヤオコー,豚こま
2025-07-07,食品,たまご,383,ヤオコー,たまご
2025-07-07,食品,葉物・生鮮野菜,174,ヤオコー,レタス
2025-07-07,食品,葉物・生鮮野菜,109,ヤオコー,豆苗
2025-07-07,食品,葉物・生鮮野菜,218,ヤオコー,なす
2025-07-13,レジャー,旅行,910,新潟,道の駅
2025-07-11,食品,たまご,656,BLANDE,たまご
2025-07-11,外食費,To Go,218,BLANDE,ザバス
2025-07-11,外食費,To Go,174,BLANDE,ザバス
2025-07-11,外食費,To Go,438,BLANDE,ビーフン
2025-07-11,食品,お菓子類,471,BLANDE,おかき
2025-07-11,食品,パン,207,BLANDE,ベーグル
2025-07-11,食品,パン,207,BLANDE,ベーグル
2025-07-12,レジャー,旅行,442,パサール,パン
2025-07-12,レジャー,旅行,210,有料道路,有料道路
2025-07-12,食品,葉物・生鮮野菜,150,道の駅,きゅうり
2025-07-12,食品,葉物・生鮮野菜,150,道の駅,なす
2025-07-12,食品,根菜,300,道の駅,玉ねぎ
2025-07-12,レジャー,旅行,190,新潟お菓子屋さん,バームクーヘン
2025-07-12,食品,お菓子類,397,ソニプラ,お菓子
2025-07-12,食品,お菓子類,1180,新潟,ブルボン菓子
2025-07-15,食品,食品その他,108,イオン,クルトン
2025-07-15,食品,お菓子類,130,イオン,ビスケット
2025-07-15,食品,牛乳・乳製品,262,イオン,クリームチーズ
2025-07-15,食品,肉類,352,イオン,合挽肉
2025-07-15,食品,肉類,898,イオン,むね肉
2025-07-15,食品,お菓子類,364,イオン,ケーキ
2025-07-15,食品,牛乳・乳製品,196,ヤオコー,ヨーグルト
2025-07-15,食品,牛乳・乳製品,394,ヤオコー,粉チーズ
2025-07-15,食品,葉物・生鮮野菜,174,ヤオコー,キャベツ
2025-07-15,食品,調味料,462,KALDI,シラチャーソース
2025-07-15,食品,調味料,278,KALDI,塩
2025-07-15,外食費,外食,1960,スシロー,スシロー
2025-07-16,食品,たまご,766,ヤオコー,たまご
2025-07-16,食品,根菜,218,ヤオコー,にんじん
2025-07-16,食品,肉類,631,ヤオコー,豚しゃぶしゃぶ肉
2025-07-16,食品,肉類,784,ヤオコー,豚しゃぶしゃぶ肉
2025-07-16,食品,葉物・生鮮野菜,315,ヤオコー,ミニトマト
2025-07-16,食品,葉物・生鮮野菜,109,ヤオコー,オクラ
2025-07-16,食品,葉物・生鮮野菜,174,ヤオコー,きゅうり
2025-07-16,食品,葉物・生鮮野菜,218,ヤオコー,レタス
2025-07-18,家具・家電,家具,8800,染谷家具,ベッド搬入代
2025-07-21,日用品,日用品その他,2426,ジョイフル本田,ラップ、芳香剤など
2025-07-19,衣類,natsuki衣類,1799,H&M,服
2025-07-21,日用品,掃除用品,2196,オートバックス,洗車グッズ
2025-07-21,日用品,バス用品,1742,マツキヨ,デリケートソープなど
2025-07-21,外食費,外食,3850,うおべい,うおべい
2025-07-21,外食費,To Go,250,セブン,コーヒー
2025-07-21,食品,お菓子類,1177,日本橋高島屋,西湖、阿闍梨餅
2025-07-21,外食費,To Go,1261,日本橋高島屋,ローストビーフ
2025-07-21,日用品,日用品その他,440,セリア,ティッシュケースなど
2025-07-18,外食費,To Go,250,セブン,コーヒー
2025-07-18,レジャー,おでかけ,3840,ビックエコー,ビックエコー
2025-07-18,外食費,外食,6240,鳥貴族,鳥貴族
2025-07-20,衣類,衣類その他,17600,イーアス,哲太お財布
2025-07-20,美容,スキンケア,4136,ロフト,美容液、ミルク
2025-07-20,衣類,natsuki衣類,1990,GU,カーディガン
2025-07-20,食品,葉物・生鮮野菜,326,BLANDE,レタス
2025-07-20,食品,根菜,284,BLANDE,にんじん
2025-07-20,食品,パン,330,BLANDE,パン
2025-07-20,食品,お菓子類,328,BLANDE,シュークリーム
2025-07-20,食品,お菓子類,636,BLANDE,しろくまアイス
2025-07-19,外食費,To Go,1078,BLANDE,焼肉弁当
2025-07-19,外食費,To Go,1298,BLANDE,寿司
2025-07-19,外食費,To Go,493,BLANDE,お惣菜
2025-07-19,外食費,To Go,493,BLANDE,お惣菜
2025-07-19,食品,野菜その他,814,BLANDE,ピオーネ
2025-07-22,食品,肉類,722,ヤオコー,豚しゃぶしゃぶ肉
2025-07-22,食品,肉類,339,ヤオコー,鶏ひき肉
2025-07-22,食品,肉類,311,ヤオコー,鶏ひき肉
2025-07-22,食品,ドリンク,251,ヤオコー,シードル
2025-07-22,食品,ドリンク,370,ヤオコー,ビール
2025-07-22,食品,ドリンク,326,ヤオコー,ビール
2025-07-22,食品,葉物・生鮮野菜,306,ヤオコー,ピーマン
2025-07-22,食品,調味料,383,ヤオコー,マヨネーズ
2025-07-22,食品,肉類加工品,504,ヤオコー,ウインナー
2025-07-22,食品,豆腐・納豆類,109,ヤオコー,納豆
2025-07-22,食品,根菜,328,ヤオコー,たけのこ
2025-07-22,食品,野菜その他,218,ヤオコー,椎茸
2025-07-22,食品,魚類加工品,383,ヤオコー,チャンジャ
2025-07-22,食品,食品その他,152,ヤオコー,ワンタンの皮
2025-07-22,食品,お菓子類,141,ヤオコー,シュークリーム
2025-07-22,税金,ふるさと納税,15000,ふるさと納税,フライパン（新潟県弥彦村）
2025-07-20,外食費,To Go,593,イオン,スイートポテト
2025-07-21,レジャー,おでかけ,3665,カラオケ,まねきねこカラオケ
2025-07-20,食品,ドリンク,2264,ロピア,お酒など
2025-07-24,日用品,ペーパー類,522,マツキヨ,トイレットペーパー
2025-07-24,食品,葉物・生鮮野菜,152,ヤオコー,長ネギ
2025-07-24,食品,お菓子類,218,ヤオコー,トルティアチップス
2025-07-24,食品,肉類,307,ヤオコー,豚ひき肉
2025-07-24,食品,肉類,288,ヤオコー,豚ひき肉
2025-08-01,ローン,ローン住居,110000,イオン銀行,ローン
2025-08-01,レジャー,趣味,3300,楽天銀行,アッティーボ（ジム）
2025-08-01,保険,保険その他,5382,哲太楽天銀行,ネオファースト生命
2025-08-01,保険,哲太メットライフ,5797,奈月楽天銀行,哲太メットライフ
2025-08-01,保険,奈月メットライフ,8467,楽天カード,奈月メットライフ
2025-08-01,光熱費,電気,12534,楽天カード,東京電力
2025-08-01,光熱費,ガス,5205,楽天カード,東京ガス
2025-08-01,通信費,通信,1188,楽天カード,ビックローブ
2025-08-01,通信費,通信,5390,楽天カード,ビックローブ
2025-08-01,通信費,ケータイ,3500,楽天カード,楽天モバイル
2025-08-01,通信費,ケータイ,3500,哲太カード,楽天モバイル
2025-08-01,レジャー,レジャーその他,1490,Netflix,Netflix
2025-08-01,経費,tetta,3986,tetta社用ケータイ,哲太社用ケータイ
2025-08-01,経費,tetta,1200,て,哲太経費
2025-08-01,経費,tetta,1496,Googleアプリ,哲太経費
2025-08-01,経費,natsuki,130,Applecombill,ギガ
2025-08-01,レジャー,趣味,16480,楽天銀行,Lava(奈月)
2025-08-08,経費,tetta,1080,Apple,Apple Music　住友カード
2025-08-29,経費,tetta,600,amazon,アマプラ　サブスク　住友カード
2025-08-29,経費,tetta,1496,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．,ＧＯＯＧＬＥ＊ＧＳＵＩＴＥ　ＹＯＵＭＯＴＴ．
2025-08-19,経費,tetta,400,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-08-19,経費,tetta,200,ＡＰＰＬＥ ＣＯＭ ＢＩＬＬ,？
2025-08-16,経費,natsuki,1990,法人クレカ,GoogleWorkspace
2025-08-16,経費,natsuki,20000,法人クレカ,claude
2025-08-16,経費,natsuki,7,法人クレカ,Google cloud
2025-08-01,美容,美容皮膚科,222190,ウルセラ,美容アプリ開発
2025-08-03,美容,スキンケア,8800,エステ,美容アプリ開発
2025-08-01,外食費,外食,1350,星乃珈琲店,カフェ作業
2025-08-08,美容,美容皮膚科,84700,城本クリニックレーザー哲太,レーザー取材費
2025-08-10,交際費,友人・知人,2592,高島屋,大阪出張手土産
